 726.80927 16.078 0.011
 728.87256 16.152 0.011
 729.85546 16.057 0.011
 739.84015 15.934 0.012
 742.85244 15.921 0.011
 744.82530 16.184 0.012
 745.83485 15.912 0.010
 746.87291 16.127 0.011
 747.69230 16.227 0.012
 748.66969 15.870 0.010
 750.74998 16.227 0.012
 751.78047 15.907 0.011
 752.84187 16.118 0.011
 754.85015 15.897 0.012
 755.75399 16.090 0.012
 759.75056 16.242 0.011
 760.80507 15.884 0.010
 762.82580 16.247 0.012
 769.83819 15.869 0.011
 773.82560 16.064 0.011
 776.85160 16.058 0.012
 779.79253 16.050 0.011
 781.80906 15.834 0.011
 783.81748 16.224 0.011
 788.81999 16.049 0.010
 790.83473 15.823 0.008
 795.79144 16.207 0.012
 798.78671 16.205 0.012
 816.84238 16.183 0.011
 817.78485 15.902 0.010
 824.73224 15.945 0.011
 826.72890 16.056 0.011
 827.67496 15.937 0.010
 828.73438 16.137 0.012
 829.79891 16.002 0.011
 831.62397 16.131 0.012
 832.74687 16.084 0.011
 833.67966 15.922 0.008
 834.73269 16.138 0.012
 835.69987 16.153 0.011
 836.66867 15.914 0.010
 837.65021 16.118 0.010
 838.77783 16.122 0.015
 839.64885 15.906 0.010
 840.76926 16.131 0.011
 842.68135 15.906 0.010
 844.62907 16.226 0.012
 845.65416 15.894 0.010
 850.72521 16.217 0.012
 854.76265 15.891 0.012
 855.74727 16.107 0.014
 856.65462 16.232 0.014
 857.71289 15.881 0.011
 858.66675 16.082 0.011
 859.74265 16.245 0.012
 860.68382 15.882 0.011
 865.55153 16.214 0.015
 867.60696 16.062 0.011
 874.71852 16.231 0.010
 876.58765 16.039 0.008
 876.68784 16.070 0.008
 880.61132 16.201 0.012
 885.61800 16.052 0.016
 887.65631 15.822 0.012
 890.67992 15.839 0.012
 892.57344 16.195 0.012
 895.61682 16.198 0.011
 898.59448 16.194 0.007
 918.60975 15.984 0.015
 922.51405 16.137 0.012
 928.57597 16.120 0.015
 933.53820 15.922 0.010
 951.49617 15.861 0.010
1041.91039 15.808 0.008
1072.88598 15.945 0.010
1079.82880 16.122 0.011
1080.87304 16.191 0.011
1081.82242 15.904 0.010
1083.89067 16.200 0.011
1084.80430 15.892 0.010
1086.82459 16.230 0.011
1089.78764 16.226 0.011
1090.80944 15.892 0.011
1091.86759 16.108 0.012
1092.86595 16.241 0.012
1102.87157 15.864 0.008
1107.85457 16.231 0.011
1109.80427 16.057 0.012
1113.86772 16.239 0.011
1116.81195 16.223 0.010
1126.71369 15.801 0.010
1129.81244 15.816 0.010
1131.81711 16.187 0.014
1132.80896 15.805 0.010
1134.82203 16.203 0.011
1142.75935 15.989 0.010
1151.85398 15.992 0.011
1153.72560 16.023 0.010
1155.68128 16.136 0.012
1157.74188 15.968 0.012
1159.74688 16.051 0.010
1161.81193 16.156 0.010
1163.80860 15.979 0.011
1165.80877 16.032 0.010
1167.74347 16.132 0.011
1168.75449 16.129 0.012
