 726.80868 13.007 0.006
 728.87197 13.058 0.006
 729.85487 13.109 0.006
 739.83956 13.390 0.006
 742.85185 12.986 0.006
 744.82471 13.004 0.006
 745.83426 13.037 0.006
 746.87232 13.087 0.006
 747.69171 13.134 0.006
 748.66910 13.196 0.006
 750.74939 13.338 0.006
 751.77988 13.418 0.006
 752.84128 13.488 0.006
 754.84956 13.473 0.006
 755.75340 13.407 0.006
 759.74997 12.979 0.006
 760.80448 12.996 0.006
 762.82521 13.029 0.006
 769.83760 13.454 0.006
 773.82501 13.434 0.006
 776.85101 12.972 0.006
 779.79194 13.015 0.006
 781.80847 13.084 0.006
 783.81689 13.194 0.006
 788.81940 13.524 0.006
 790.83414 13.408 0.006
 795.79085 12.995 0.006
 798.78612 13.064 0.006
 816.84179 13.078 0.006
 817.78426 13.126 0.006
 824.73165 13.485 0.006
 826.72831 13.458 0.006
 827.67437 13.293 0.006
 828.73379 12.995 0.006
 829.79832 12.986 0.006
 831.62338 13.014 0.006
 832.74628 13.030 0.006
 833.67907 13.057 0.006
 834.73210 13.099 0.006
 835.69928 13.147 0.006
 836.66808 13.210 0.006
 837.64962 13.279 0.006
 838.77724 13.382 0.006
 839.64826 13.430 0.006
 840.76867 13.504 0.006
 842.68076 13.447 0.006
 844.62848 13.457 0.006
 845.65357 13.079 0.006
 850.72462 13.027 0.006
 854.76206 13.241 0.006
 855.74668 13.327 0.006
 856.65403 13.399 0.006
 857.71230 13.477 0.006
 858.66616 13.516 0.006
 859.74206 13.482 0.006
 860.68323 13.416 0.006
 865.55094 12.995 0.006
 867.60637 13.013 0.006
 874.71793 13.431 0.006
 876.58706 13.523 0.006
 876.68725 13.518 0.006
 880.61073 13.131 0.006
 885.61741 13.040 0.006
 887.65572 13.130 0.006
 890.67933 13.341 0.006
 892.57285 13.464 0.006
 895.61623 13.424 0.006
 898.59389 13.002 0.006
 918.60916 13.007 0.006
 922.51346 13.112 0.006
 928.57538 13.532 0.006
 933.53761 13.014 0.006
 951.49558 12.993 0.006
1041.90980 13.002 0.006
1072.88539 13.346 0.006
1079.82821 13.085 0.006
1080.87245 13.145 0.006
1081.82183 13.208 0.006
1083.89008 13.352 0.006
1084.80371 13.413 0.006
1086.82400 13.513 0.006
1089.78705 13.475 0.006
1090.80885 13.132 0.006
1091.86700 12.985 0.006
1092.86536 12.978 0.006
1102.87098 13.459 0.006
1107.85398 13.367 0.006
1109.80368 12.972 0.006
1113.86713 13.046 0.006
1116.81136 13.206 0.006
1126.71310 12.987 0.006
1129.81185 13.010 0.006
1131.81652 13.080 0.006
1132.80837 13.113 0.006
1134.82144 13.236 0.006
1142.75876 13.400 0.006
1151.85339 13.202 0.006
1153.72501 13.328 0.006
1155.68069 13.490 0.006
1157.74129 13.486 0.006
1159.74629 13.465 0.006
1161.81134 12.988 0.006
1163.80801 13.009 0.006
1165.80818 13.025 0.006
1167.74288 13.110 0.006
1168.75390 13.162 0.006
1171.72174 13.383 0.006
1174.84956 13.508 0.006
1178.76752 13.032 0.006
1181.73307 13.000 0.006
1183.76662 13.044 0.006
1185.81555 13.133 0.006
1187.76879 13.261 0.006
1189.75718 13.416 0.006
1191.82206 13.517 0.006
1192.85281 13.473 0.006
1194.67232 13.474 0.006
1196.68922 13.007 0.006
1202.69459 13.100 0.006
1204.67472 13.221 0.006
1207.68750 13.447 0.006
1211.67981 13.418 0.006
1213.71406 13.040 0.006
1214.72198 12.980 0.006
1215.54808 12.978 0.006
1216.61614 12.999 0.006
1217.68373 13.004 0.006
1219.62099 13.079 0.006
1221.59164 13.173 0.006
1223.68180 13.338 0.006
1224.56142 13.412 0.006
1226.56971 13.519 0.006
1227.57676 13.505 0.006
1232.66638 12.975 0.006
1235.56755 13.017 0.006
1237.55146 13.112 0.006
1238.65346 13.165 0.006
1241.55366 13.365 0.006
1242.62707 13.440 0.006
1243.57080 13.508 0.006
1245.53935 13.470 0.006
1247.67376 13.478 0.006
1248.64147 13.078 0.006
1251.59603 12.995 0.006
1254.54992 13.071 0.006
1255.58292 13.136 0.006
1257.61454 13.252 0.006
1260.60060 13.464 0.006
1264.59101 13.464 0.006
1266.59279 13.018 0.006
1267.60886 12.985 0.006
1275.53129 13.294 0.006
1278.51393 13.502 0.006
1281.52198 13.420 0.006
1290.49170 13.120 0.006
1296.58261 13.526 0.006
1300.52869 13.390 0.006
1305.50711 13.019 0.006
1308.53810 13.145 0.006
1315.49731 13.492 0.006
1318.48002 13.189 0.006
1320.52220 12.990 0.006
1331.48465 13.497 0.006
1431.82796 13.180 0.006
1433.82454 13.323 0.006
1435.87243 13.469 0.006
1437.86512 13.478 0.006
1440.90411 13.293 0.006
1443.79543 12.991 0.006
1447.76920 13.095 0.006
1448.85994 13.140 0.006
1453.78185 13.525 0.006
1455.77814 13.491 0.006
1458.76407 13.139 0.006
1459.88566 12.994 0.006
1460.76628 12.976 0.006
1461.73204 12.992 0.006
1471.74245 13.509 0.006
1475.83690 13.344 0.006
1478.76161 12.989 0.006
1481.82383 13.049 0.006
1484.82814 13.200 0.006
1487.82092 13.421 0.006
1491.75966 13.403 0.006
1493.70162 13.167 0.006
1495.74502 12.979 0.006
1498.66618 13.031 0.006
1500.80671 13.108 0.006
1503.69701 13.301 0.006
1505.80385 13.464 0.006
1507.69988 13.510 0.006
1508.81647 13.417 0.006
1509.67803 13.432 0.006
1510.64349 13.426 0.006
1511.72615 13.017 0.006
1512.76018 12.979 0.006
1514.77464 12.996 0.006
1516.82044 13.048 0.006
1518.69230 13.129 0.006
1520.71762 13.273 0.006
1522.71829 13.432 0.006
1523.71847 13.503 0.006
1525.69440 13.486 0.006
1527.75975 13.476 0.006
1528.68569 13.206 0.006
1529.81113 12.982 0.006
1531.70307 12.997 0.006
1538.66019 13.290 0.006
1541.61604 13.508 0.006
1542.77038 13.510 0.006
1544.67269 13.425 0.006
1546.69736 13.027 0.006
1547.69902 12.978 0.006
1548.67615 12.978 0.006
1551.70550 13.042 0.006
1552.63845 13.073 0.006
1553.66214 13.127 0.006
1554.64076 13.188 0.006
1555.66522 13.259 0.006
1556.63937 13.339 0.006
1560.63108 13.488 0.006
1564.55022 13.009 0.006
1568.62690 13.027 0.006
1571.63656 13.158 0.006
1575.65096 13.454 0.006
1578.69128 13.456 0.006
1580.70206 13.429 0.006
1582.63657 12.974 0.006
1585.62735 13.012 0.006
1588.63061 13.134 0.006
1591.59446 13.365 0.006
1595.58771 13.505 0.006
1599.65367 12.991 0.006
1600.62057 12.992 0.006
1601.61371 13.009 0.006
1602.68016 13.009 0.006
1604.61175 13.056 0.006
1606.56874 13.150 0.006
1609.52495 13.357 0.006
1610.53989 13.463 0.006
1611.59997 13.513 0.006
1613.58035 13.447 0.006
1614.65144 13.423 0.006
1616.50905 13.097 0.006
1618.65827 12.986 0.006
1619.54831 13.002 0.006
1621.54444 13.039 0.006
1623.64161 13.130 0.006
1625.62265 13.262 0.006
