 465.78324 15.263 0.006
 465.84231 15.261 0.006
 466.69386 15.374 0.006
 467.80173 15.184 0.006
 468.70813 15.387 0.006
 469.70816 15.132 0.006
 470.71901 15.358 0.006
 471.82796 15.136 0.006
 472.75285 15.301 0.006
 473.66465 15.303 0.006
 474.74509 15.234 0.006
 475.63786 15.404 0.006
 475.70396 15.391 0.006
 476.79011 15.168 0.006
 477.77476 15.407 0.006
 478.58202 15.166 0.006
 479.78046 15.345 0.006
 480.61711 15.250 0.006
 481.60221 15.247 0.006
 482.76321 15.289 0.006
 483.55094 15.162 0.006
 484.54883 15.400 0.006
 485.55337 15.130 0.006
 486.54492 15.351 0.006
 487.57260 15.179 0.006
 488.53720 15.277 0.006
 488.67555 15.314 0.006
 489.60732 15.284 0.006
 489.62750 15.263 0.006
 490.59796 15.215 0.006
 491.55611 15.396 0.006
 492.54039 15.149 0.006
 492.61476 15.167 0.006
 493.54345 15.381 0.006
 494.53827 15.132 0.006
 495.54060 15.343 0.006
 496.53609 15.226 0.006
 496.75221 15.155 0.006
 498.53487 15.360 0.006
 499.53036 15.178 0.006
 500.52155 15.398 0.006
 501.52211 15.136 0.006
 507.63966 15.353 0.006
 508.52582 15.186 0.006
 508.59255 15.177 0.006
 510.53048 15.144 0.006
 511.64007 15.378 0.006
 512.67744 15.162 0.006
 513.66935 15.327 0.006
 514.54247 15.286 0.006
 515.53414 15.216 0.006
 516.53767 15.398 0.006
 517.53915 15.136 0.006
 518.57794 15.400 0.006
 518.74081 15.411 0.006
 519.52856 15.140 0.006
 520.69536 15.365 0.006
 521.52943 15.236 0.006
 523.54126 15.323 0.006
 524.52028 15.197 0.006
 526.52368 15.135 0.006
 526.62480 15.153 0.006
 527.52104 15.395 0.006
 528.58045 15.136 0.006
 530.60906 15.240 0.006
 531.53597 15.235 0.006
 532.52138 15.366 0.006
 533.52490 15.172 0.006
 534.53219 15.395 0.006
 535.64670 15.133 0.006
 536.68193 15.395 0.006
 552.63007 15.390 0.006
 553.48578 15.154 0.006
 554.54456 15.324 0.007
 561.54500 15.363 0.007
 566.48062 15.386 0.006
 567.48138 15.147 0.006
