 726.80913 12.974 0.006
 728.87242 12.562 0.006
 729.85532 12.606 0.006
 739.84001 12.973 0.006
 742.85230 13.129 0.006
 744.82516 13.151 0.006
 745.83471 13.206 0.006
 746.87277 13.201 0.006
 747.69216 13.118 0.006
 748.66955 12.650 0.006
 750.74984 12.593 0.006
 751.78033 12.617 0.006
 752.84173 12.639 0.006
 754.85001 12.687 0.006
 755.75385 12.714 0.006
 759.75042 12.891 0.006
 760.80493 12.955 0.006
 762.82566 13.083 0.006
 769.83805 12.693 0.006
 773.82546 12.630 0.006
 776.85146 12.702 0.006
 779.79239 12.829 0.006
 781.80892 12.939 0.006
 783.81734 13.060 0.006
 788.81985 13.199 0.006
 790.83459 12.856 0.006
 795.79130 12.636 0.006
 798.78657 12.720 0.006
 816.84224 12.644 0.006
 817.78471 12.665 0.006
 824.73210 12.963 0.006
 826.72876 13.084 0.006
 827.67482 13.121 0.006
 828.73424 13.139 0.006
 829.79877 13.149 0.006
 831.62383 13.203 0.006
 832.74673 13.107 0.006
 833.67952 12.667 0.006
 834.73255 12.527 0.006
 835.69973 12.584 0.006
 836.66853 12.617 0.006
 837.65007 12.633 0.006
 838.77769 12.649 0.006
 839.64871 12.670 0.006
 840.76912 12.701 0.006
 842.68121 12.784 0.006
 844.62893 12.880 0.006
 845.65402 12.942 0.006
 850.72507 13.141 0.006
 854.76251 12.762 0.006
 855.74713 12.513 0.006
 856.65448 12.570 0.006
 857.71275 12.612 0.006
 858.66661 12.625 0.006
 859.74251 12.649 0.006
 860.68368 12.670 0.006
 865.55139 12.861 0.006
 867.60682 12.991 0.006
 874.71838 13.205 0.006
 876.58751 12.544 0.006
 876.68770 12.527 0.006
 880.61118 12.642 0.006
 885.61786 12.801 0.006
 887.65617 12.915 0.006
 890.67978 13.100 0.006
 892.57330 13.149 0.006
 895.61668 13.210 0.006
 898.59434 12.541 0.006
 918.60961 12.723 0.006
 922.51391 12.634 0.006
 928.57583 12.816 0.006
 933.53806 13.111 0.006
 951.49603 12.919 0.006
1041.91025 13.142 0.006
1072.88584 12.663 0.006
1079.82866 12.974 0.006
1080.87290 13.036 0.006
1081.82228 13.091 0.006
1083.89053 13.139 0.006
1084.80416 13.149 0.006
1086.82445 13.212 0.006
1089.78750 12.521 0.006
1090.80930 12.593 0.006
1091.86745 12.611 0.006
1092.86581 12.635 0.006
1102.87143 13.081 0.006
1107.85443 13.202 0.006
1109.80413 12.796 0.006
1113.86758 12.627 0.006
1116.81181 12.706 0.006
1126.71355 13.146 0.006
1129.81230 13.199 0.006
1131.81697 12.522 0.006
1132.80882 12.553 0.006
1134.82189 12.621 0.006
1142.75921 12.915 0.006
1151.85384 13.042 0.006
1153.72546 12.525 0.006
1155.68114 12.610 0.006
1157.74174 12.656 0.006
1159.74674 12.712 0.006
1161.81179 12.793 0.006
1163.80846 12.905 0.006
1165.80863 13.026 0.006
1167.74333 13.119 0.006
1168.75435 13.140 0.006
1171.72219 13.209 0.006
1174.85001 12.522 0.006
1178.76797 12.652 0.006
1181.73352 12.734 0.006
1183.76707 12.829 0.006
1185.81600 12.941 0.006
1187.76924 13.061 0.006
1189.75763 13.135 0.006
1191.82251 13.176 0.006
1192.85326 13.198 0.006
1194.67277 12.896 0.006
1196.68967 12.562 0.006
1202.69504 12.724 0.006
1204.67517 12.812 0.006
1207.68795 12.989 0.006
1211.68026 13.151 0.006
1213.71451 13.210 0.006
1214.72243 13.206 0.006
1215.54853 13.078 0.006
1216.61659 12.564 0.006
1217.68418 12.549 0.006
1219.62144 12.619 0.006
1221.59209 12.661 0.006
1223.68225 12.721 0.006
1224.56187 12.754 0.006
1226.57016 12.842 0.006
1227.57721 12.904 0.006
1232.66683 13.144 0.006
1235.56800 13.204 0.006
1237.55191 12.699 0.006
1238.65391 12.520 0.006
1241.55411 12.628 0.006
1242.62752 12.652 0.006
1243.57125 12.675 0.006
1245.53980 12.742 0.006
1247.67421 12.837 0.006
1248.64192 12.899 0.006
1251.59648 13.075 0.006
1254.55037 13.145 0.006
1255.58337 13.181 0.006
1257.61499 13.181 0.006
1264.59146 12.675 0.006
1266.59324 12.729 0.006
1267.60931 12.767 0.006
1275.53174 13.146 0.006
1278.51438 13.203 0.006
1281.52243 12.542 0.006
1290.49215 12.846 0.006
1296.58306 13.136 0.006
1300.52914 13.098 0.006
1305.50756 12.635 0.006
1308.53855 12.713 0.006
1315.49776 13.074 0.006
1318.48047 13.149 0.006
1320.52265 13.205 0.006
1331.48510 12.778 0.006
1431.82841 12.609 0.006
1433.82499 12.651 0.006
1435.87288 12.702 0.006
1437.86557 12.781 0.006
1440.90456 12.936 0.006
1443.79588 13.116 0.006
1447.76965 13.226 0.006
1448.86039 13.199 0.006
1453.78230 12.633 0.006
1455.77859 12.675 0.006
1458.76452 12.769 0.006
1459.88611 12.811 0.006
1460.76673 12.859 0.006
1461.73249 12.919 0.006
1471.74290 12.569 0.006
1478.76206 12.715 0.006
1481.82428 12.848 0.006
1484.82859 13.038 0.006
1487.82137 13.142 0.006
1491.76011 13.136 0.006
1493.70207 12.513 0.006
1495.74547 12.610 0.006
1498.66663 12.674 0.006
1500.80716 12.745 0.006
1503.69746 12.884 0.006
1505.80430 13.014 0.006
1507.70033 13.123 0.006
1508.81692 13.147 0.006
1509.67848 13.149 0.006
1510.64394 13.174 0.006
1511.72660 13.211 0.006
1512.76063 13.182 0.006
1514.77509 12.504 0.006
1516.82089 12.610 0.006
1518.69275 12.652 0.006
1520.71807 12.701 0.006
1522.71874 12.767 0.006
1523.71892 12.816 0.006
1525.69485 12.926 0.006
1527.76020 13.065 0.006
1528.68614 13.109 0.006
1529.81158 13.143 0.006
1531.70352 13.167 0.006
1538.66064 12.608 0.006
1541.61649 12.691 0.006
1542.77083 12.722 0.006
1544.67314 12.803 0.006
1546.69781 12.915 0.006
1547.69947 12.977 0.006
1548.67660 13.043 0.006
1551.70595 13.153 0.006
1552.63890 13.157 0.006
1553.66259 13.202 0.006
1554.64121 13.203 0.006
1555.66567 13.113 0.006
1556.63982 12.628 0.006
1560.63153 12.633 0.006
1564.55067 12.743 0.006
1568.62735 12.954 0.006
1571.63701 13.123 0.006
1575.65141 13.205 0.006
1578.69173 12.509 0.006
1580.70251 12.610 0.006
1582.63702 12.647 0.006
1585.62780 12.734 0.006
1588.63106 12.875 0.006
1591.59491 13.064 0.006
1595.58816 13.169 0.006
1599.65412 12.518 0.006
1600.62102 12.560 0.006
1601.61416 12.605 0.006
1602.68061 12.623 0.006
1604.61220 12.674 0.006
1606.56919 12.727 0.006
1609.52540 12.860 0.006
1610.54034 12.922 0.006
1611.60042 12.991 0.006
1613.58080 13.102 0.006
1614.65189 13.152 0.006
1616.50950 13.157 0.006
1618.65872 13.208 0.006
1619.54876 13.083 0.006
1621.54489 12.524 0.006
1623.64206 12.613 0.006
1625.62310 12.654 0.006
1627.59338 12.714 0.006
1628.53330 12.747 0.006
1630.50494 12.846 0.006
1631.50274 12.901 0.006
1633.61819 13.036 0.006
1635.50119 13.134 0.006
1643.57716 12.582 0.006
1645.51027 12.638 0.006
1653.49560 12.942 0.006
1655.53953 13.073 0.006
1657.54900 13.138 0.006
1660.52384 13.214 0.006
1662.53118 12.886 0.006
1664.55427 12.556 0.006
