dia,mag,err
2.8037303999999987,15.263,0.006
2.8628003999999048,15.261,0.006
3.7143503999999368,15.374,0.006
0.2832055999999277,15.184,0.006
1.1896055999999469,15.387,0.006
2.189635599999928,15.132,0.006
3.2004855999999333,15.358,0.006
4.309435599999926,15.136,0.006
0.6953107999999872,15.300999999999998,0.006
1.6071107999999583,15.303,0.006
2.687550800000025,15.234000000000002,0.006
3.580320799999953,15.404000000000002,0.006
3.646420799999902,15.390999999999998,0.006
0.19355599999993345,15.168,0.006
1.1782059999999213,15.407,0.006
1.9854659999999635,15.166,0.006
3.1839059999999115,15.345,0.006
4.020555999999932,15.25,0.006
0.4666411999999198,15.247,0.006
1.6276411999999212,15.289,0.006
2.4153711999999885,15.162,0.006
3.4132611999999725,15.4,0.006
4.417801199999992,15.13,0.006
0.8703363999999532,15.351,0.006
1.8980163999999853,15.179,0.006
2.862616399999947,15.277,0.006
3.0009663999999496,15.314,0.006
3.932736399999978,15.284,0.006
3.95291639999996,15.263,0.006
0.3843615999999059,15.215,0.006
1.342511599999952,15.396,0.006
2.3267916000000213,15.149,0.006
2.4011615999999516,15.167,0.006
3.3298515999999694,15.380999999999998,0.006
4.324671599999974,15.132,0.006
0.7879867999999455,15.343,0.006
1.7834768000000203,15.226,0.006
1.9995967999999529,15.155,0.006
3.7822567999999737,15.36,0.006
0.2387319999999349,15.178,0.006
1.2299219999999522,15.398,0.006
2.2304819999999026,15.136,0.006
3.809017199999897,15.353,0.006
0.15616239999997106,15.186,0.006
0.2228923999999779,15.177,0.006
2.1608223999999154,15.144,0.006
3.2704123999999983,15.378,0.006
4.307782400000009,15.162,0.006
0.7606775999999691,15.327,0.006
1.6337975999999408,15.286,0.006
2.6254676000000536,15.216,0.006
3.628997600000009,15.398,0.006
0.0914627999999098,15.136,0.006
1.1302527999999723,15.4,0.006
1.2931227999999706,15.411,0.006
2.0808727999999306,15.14,0.006
3.2476727999998967,15.365,0.006
4.081742799999893,15.236,0.006
1.5545579999999255,15.323,0.006
2.533577999999917,15.197,0.006
4.536977999999973,15.135,0.006
0.0990832000000097,15.153,0.006
0.9953232000000442,15.395,0.006
2.0547332000000007,15.136,0.006
4.083343199999959,15.24,0.006
0.4712383999999794,15.235,0.006
1.4566483999999809,15.366,0.006
2.460168399999961,15.172,0.006
3.4674583999999733,15.395,0.006
0.04295359999996862,15.133,0.006
1.0781835999999243,15.395,0.006
3.4092792000000043,15.39,0.006
4.264989199999935,15.154000000000002,0.006
0.7847543999998905,15.324000000000002,0.006999999999999999
3.246179599999916,15.363,0.006999999999999999
3.642784800000001,15.386,0.006
0.10452999999990098,15.147,0.006
2.098999999999993,15.149,0.006
4.1524999999999785,15.184,0.006
0.56969519999992,15.268,0.006999999999999999
1.5772751999999954,15.327,0.006999999999999999
2.6060551999999793,15.206,0.006
2.073389599999942,15.128,0.006
0.8126007999999345,15.32,0.006
2.85746080000002,15.272,0.006
1.2623460000000044,15.404000000000002,0.006999999999999999
3.266285999999948,15.368,0.006999999999999999
0.26003639999993666,15.19,0.006
3.225396399999969,15.364,0.006
0.6283819999999878,15.275,0.006
2.592531999999892,15.196,0.006
3.574861999999939,15.383,0.006
3.0881471999998844,15.339,0.006999999999999999
2.9506175999999265,15.304,0.006
1.3430827999998909,15.404000000000002,0.006
3.399872799999983,15.398,0.006
4.3546427999999215,15.147,0.006
1.9084579999999711,15.185,0.006
2.8010480000000118,15.243,0.006
2.2205031999999316,15.136,0.006
1.7507683999999806,15.246,0.006
2.802918399999964,15.254,0.006
1.2598835999999949,15.386,0.006999999999999999
2.7572787999999266,15.249,0.006
2.2068339999999083,15.132,0.006
2.620769199999895,15.211,0.006
0.11257439999995712,15.15,0.006
2.117304399999952,15.143,0.006
2.581309599999944,15.18,0.006
2.9762647999999885,15.306,0.006
2.4531399999998875,15.156,0.006
4.470329999999914,15.124,0.006
4.322780799999915,15.153,0.006
0.7732059999999734,15.316,0.006
1.1922711999999684,15.396,0.006
0.5214963999999824,15.248,0.006
1.6322063999999088,15.293,0.006
0.17339159999989914,15.162,0.006
1.0186316000000026,15.374,0.006
2.149581599999987,15.128,0.006
3.051041599999916,15.334,0.006
4.142061599999988,15.2,0.006
2.608986799999883,15.205,0.006
4.434696799999841,15.14,0.006
2.0790219999998847,15.14,0.006
4.002031999999861,15.252,0.006
0.4121671999998924,15.229,0.006
1.8939623999999888,15.21,0.006
1.3769675999999862,15.385,0.006999999999999999
2.423427599999897,15.147,0.006
3.3761975999999976,15.397,0.006999999999999999
0.7723127999998418,15.305,0.006999999999999999
2.863522799999888,15.267,0.006999999999999999
2.319457999999905,15.147,0.006999999999999999
3.25446839999995,15.365,0.006
0.6317735999999918,15.274,0.006
3.5916035999998885,15.395,0.006
0.9845687999999556,15.362,0.006
2.5277540000000123,15.173,0.006
2.9536791999999683,15.29,0.006
1.395404399999823,15.382,0.006
1.8253195999999363,15.220999999999998,0.006
1.7052103999998918,15.277,0.006999999999999999
3.670400400000013,15.389,0.006999999999999999
4.083595599999935,15.237,0.006999999999999999
3.019695999999957,15.304,0.006
2.8766467999999636,15.277,0.006
1.489720799999848,15.356,0.006
3.4075411999998657,15.385,0.006999999999999999
3.7510267999999267,15.387,0.006999999999999999
2.174071999999992,15.142,0.006
3.164551999999926,15.349,0.006
4.0508423999999685,15.237,0.006
3.52552759999994,15.4,0.006
4.051202799999866,15.246,0.006
4.508847999999887,15.137,0.006
4.408838399999902,15.117,0.006
0.3136787999999484,15.19,0.006
