dia,mag,err
6.704771000000018,14.874,0.006
8.76805099999998,15.142,0.006
0.3990540000000031,14.642,0.006
1.0318670000000036,14.734000000000002,0.006
4.044187000000049,15.154000000000002,0.006
6.0170269999999535,14.783,0.006
7.0265769999999454,14.919,0.006
8.064666999999956,15.072,0.006
8.884046999999981,15.094,0.006
0.5095300000000691,14.667,0.006
2.5898199999999463,14.949000000000002,0.006
3.6203200000000213,15.121,0.006
4.6816900000000325,14.708,0.006
6.6899899999999946,14.843,0.006
7.587239999999981,14.999,0.006
2.238583000000036,14.899,0.006
3.2930729999999087,15.055,0.006
5.313783000000031,14.68,0.006
2.974305999999988,15.003,0.006
6.961715999999943,14.914,0.006
0.6358489999999843,14.674,0.006
3.5767490000000404,15.11,0.006
5.593329000000017,14.724,0.006
7.601738999999928,14.995,0.006
3.2523119999999963,15.048,0.006
5.26709199999997,14.675,0.006
0.8719349999999881,14.711,0.006
3.8672149999999683,15.163,0.006
1.576918000000017,14.809,0.006
3.219110999999982,15.039,0.006
4.16158099999994,15.12,0.006
1.7570939999999808,14.835,0.006
3.729383999999911,15.139,0.006
4.699823999999964,14.69,0.006
5.759264000000073,14.745,0.006
6.823783999999975,14.885,0.006
7.640833999999971,14.994000000000002,0.006
8.648843999999983,15.156,0.006
0.4198069999999792,14.647,0.006
1.3525970000000471,14.789,0.006
2.4056769999999563,14.918,0.006
3.372836999999992,15.076,0.006
4.34168700000008,14.997,0.006
5.323187000000063,14.675999999999998,0.006
6.450847000000055,14.845,0.006
7.321837000000062,14.953,0.006
8.442256999999914,15.142,0.006
1.002460000000088,14.736,0.006
2.950200000000041,14.996,0.006
3.9752799999999295,15.154000000000002,0.006
9.04631999999997,14.954,0.006
3.731893000000005,15.137,0.006
4.716493000000005,14.667,0.006
5.623852999999932,14.724,0.006
6.682142999999988,14.875,0.006
7.635962999999938,15.002,0.006
8.711883000000048,15.152,0.006
0.3011960000000542,14.629,0.006
5.1688760000000045,14.648,0.006
7.224325999999954,14.951,0.006
4.983958999999908,14.627,0.006
6.853129000000076,14.901,0.006
6.953319000000072,14.908,0.006
8.989999000000006,15.009,0.006
1.524892000000076,14.805,0.006
6.531592000000099,14.851,0.006
8.56992199999996,15.157,0.006
2.241604999999934,14.897,0.006
4.135165000000026,15.130999999999998,0.006
7.17851500000006,14.947,0.006
0.8043080000000487,14.688,0.006
2.115793999999997,14.893,0.006
6.0200840000000575,14.786,0.006
2.730117000000069,14.964,0.006
7.69239699999992,15.015999999999998,0.006
6.946572999999952,14.911,0.006
3.841993000000143,15.15,0.006
6.734691999999857,14.879,0.006
3.3429450000000203,15.062,0.006
5.397184999999956,14.689,0.006
6.346564999999975,14.828,0.006
8.41481500000001,15.133,0.006
9.328425000000072,14.719,0.006
1.9968779999999031,14.878,0.006
4.9599279999999695,14.629,0.006
5.98169800000003,14.777,0.006
7.039868000000047,14.92,0.006
8.038217999999894,15.062,0.006
8.692000999999927,15.153,0.006
4.323094000000179,15.001,0.006
6.2728140000000225,14.807,0.006
0.9843770000001496,14.734000000000002,0.006
3.9286170000001857,15.158,0.006
4.4784900000001775,14.86,0.006
7.577229999999857,14.986,0.006
0.23002300000011824,14.635,0.006
1.2218829999999787,14.764,0.006
3.2349429999999746,15.053,0.006
1.8203859999999743,14.845,0.006
1.5631589999999758,14.808,0.006
3.4347790000000966,15.082,0.006
5.390469000000102,14.7,0.006
7.451048999999946,14.962,0.006
0.10415200000010573,14.647,0.006
2.1692320000001857,14.898,0.006
4.165872000000029,15.13,0.006
6.166062000000004,14.8,0.006
8.100772000000001,15.073,0.006
9.111771999999966,14.889,0.006
2.727744999999965,14.965,0.006
5.855575000000097,14.763,0.006
0.42166799999983695,14.640999999999998,0.006
3.387217999999958,15.071,0.006
5.420757999999862,14.696,0.006
7.469678000000041,14.97,0.006
0.07105100000006638,14.648,0.006
2.059421000000098,14.885,0.006
4.1243209999999495,15.134,0.006
5.155081000000051,14.658,0.006
6.974590999999861,14.912,0.006
8.991451000000039,15.014,0.006
5.6449539999998715,14.732,0.006
7.625103999999966,14.996,0.006
1.2859970000000107,14.774,0.006
5.297126999999877,14.679,0.006
7.327816999999928,14.962,0.006
8.33571699999999,15.137,0.006
9.161847000000137,14.858,0.006
0.8780199999999958,14.714,0.006
1.9456400000000291,14.867,0.006
3.882849999999852,15.161,0.006
5.853539999999956,14.763,0.006
7.9436799999999765,15.052,0.006
8.823340000000034,15.126,0.006
1.4797129999998957,14.798,0.006
2.486773000000033,14.936,0.006
7.576343000000127,14.984000000000002,0.006
1.1256559999999425,14.746,0.006
3.109586000000043,15.014,0.006999999999999999
4.211585999999905,15.095,0.006
7.111816000000098,14.927,0.006
8.185165999999986,15.094,0.006
9.152745999999986,14.86,0.006
1.7455990000001496,14.838,0.006
3.879999000000064,15.148,0.006
4.847728999999911,14.619000000000002,0.006
7.802268999999861,15.041,0.006
1.4042620000001411,14.786,0.006
2.4372819999999926,14.941,0.006
5.434581999999988,14.696,0.006
7.461701999999956,14.973,0.006
4.095244999999934,15.138,0.006
6.016385000000082,14.782,0.006
3.681908000000036,15.123,0.006
6.664508000000082,14.866,0.006
0.32069099999996986,14.634,0.006
9.290411000000024,14.769,0.006
6.0294339999999425,14.78,0.006
0.6236470000000818,14.673,0.006
5.602057000000022,14.720999999999998,0.006
8.633046999999996,15.161,0.006
6.240350000000057,14.800999999999998,0.006
9.223070000000028,14.817,0.006
1.9133730000001723,14.862,0.006
3.52393599999996,15.105,0.006
0.9966090000001362,14.73,0.006
2.9931789999999285,14.994000000000002,0.006
5.041088999999929,14.642,0.006
7.033788999999943,14.92,0.006
1.6580519999999304,14.828,0.006
3.612232000000109,15.114,0.006999999999999999
7.585991999999965,14.987,0.006
8.676711999999885,15.158,0.006
6.243095000000031,14.826,0.006
9.228984999999957,14.823,0.006
1.888897999999976,14.85,0.006
2.8450780000001075,14.973,0.006
3.5036309999999222,15.098,0.006
7.598080999999974,14.991,0.006
1.1709239999999532,14.758,0.006
4.233143999999978,15.095,0.006
7.237463999999986,14.943,0.006
0.8783670000000239,14.717,0.006
4.81711700000005,14.632,0.006
6.759026999999831,14.882,0.006
8.802476999999953,15.135,0.006
2.3717399999998747,14.917,0.006
4.512260000000026,14.843,0.006
7.402560000000051,14.962,0.006
0.15753300000017312,14.629,0.006
2.0535830000000046,14.885,0.006
3.170172999999865,15.03,0.006
4.031702999999995,15.157,0.006
4.997212999999991,14.635,0.006
6.0798330000001215,14.786,0.006
7.113862999999926,14.93,0.006
9.128352999999947,14.895,0.006
1.8222459999998968,14.848,0.006
3.694136000000018,15.134,0.006
5.7194460000000085,14.743,0.006
7.720135999999857,15.01,0.006
8.720285999999934,15.16,0.006
1.3443489999999712,14.777,0.006
3.409689000000077,15.072,0.006
4.335618999999957,14.997,0.006
5.461058999999984,14.691,0.006
7.3530089999999335,14.954,0.006
4.958251999999966,14.629,0.006
7.9140820000000724,15.048,0.006
9.068452000000043,14.948,0.006
1.618904999999936,14.815,0.006
3.6435949999999,15.117,0.006
4.645204999999928,14.734000000000002,0.006
5.62236499999984,14.717,0.006
8.651725000000065,15.154000000000002,0.006
0.2327580000000573,14.618,0.006
1.2564580000000198,14.77,0.006
2.235067999999909,14.903,0.006
3.2595480000001764,15.044,0.006
4.233687999999983,15.085,0.006
8.22540799999997,15.111,0.006
2.7926509999999904,14.974,0.006
6.8693310000001135,14.892,0.006
0.5271439999999785,14.663,0.006
4.541524000000052,14.825,0.006
7.581833999999915,14.987,0.006
0.2407469999999581,14.626,0.006
2.1752370000000543,14.896,0.006
5.166006999999938,14.66,0.006
8.16928700000007,15.092,0.006
1.7812599999999357,14.845999999999998,0.006
5.77449999999995,14.745,0.006
0.4886130000000062,14.655,0.006
1.4554730000000031,14.797,0.006
2.4486230000000173,14.935,0.006
3.515073000000049,15.098,0.006
5.446672999999938,14.696,0.006
7.403632999999919,14.967,0.006
1.0079960000001265,14.736,0.006
2.0229259999999485,14.875,0.006
3.0830059999999198,15.019,0.006
5.06339600000009,14.638,0.006
6.134446000000104,14.794,0.006
7.992106,15.056,0.006
0.7894190000000894,14.7,0.006
1.6794489999998865,14.829,0.006
3.6755989999998295,15.123,0.006
5.7727489999998856,14.743,0.006
7.753798999999981,15.015,0.006
0.3722219999999332,14.635,0.006
1.3121319999999876,14.782,0.006
3.2837619999999923,15.045,0.006
4.281592000000014,15.059,0.006
6.39699200000015,14.828,0.006
8.279981999999986,15.112,0.006
8.937204999999976,15.07,0.006999999999999999
7.570657999999952,14.98,0.006
0.2626909999998208,14.627,0.006
2.272170999999988,14.911,0.006
4.28679099999991,15.056,0.006
7.254370999999907,14.942,0.006
9.277440999999868,14.775,0.006
4.8954740000001244,14.625,0.006
7.8681940000001065,15.038,0.006
4.162050000000228,15.118,0.006
2.7955230000001543,14.974,0.006
8.72514399999988,15.15,0.006
1.3588770000000585,14.786,0.006
6.417207000000127,14.841,0.006
5.996570000000017,14.778,0.006
2.6531230000001056,14.957,0.006
9.296485999999843,14.757,0.006
6.965178999999753,14.915,0.006
1.5894920000000674,14.815,0.006
8.471191999999977,15.145,0.006
6.268574999999889,14.8,0.006
2.472741000000221,14.94,0.006
8.454070999999837,15.15,0.006
3.1591939999998537,15.033,0.006
7.106323999999869,14.93,0.006
9.148664000000064,14.882,0.006
2.7699269999998943,14.974,0.006
5.720616999999789,14.742,0.006
7.701716999999759,15.013,0.006
0.4708799999999798,14.654000000000002,0.006
4.391669999999877,14.952,0.006
6.615973000000293,14.862,0.006
4.184516000000214,15.109000000000002,0.006
1.552142000000078,14.807,0.006
4.454531999999818,14.875,0.006
4.115445000000042,15.129,0.006
5.795228000000143,14.741,0.006
7.4479610000001015,14.962,0.006
1.0760739999999167,14.742,0.006
3.113083999999926,15.011,0.006
5.026603999999988,14.630999999999998,0.006
7.046353999999919,14.917,0.006
9.040543999999807,14.968,0.006
3.6523770000002553,15.128,0.006
6.535697000000168,14.847,0.006
8.594127000000213,15.154000000000002,0.006
4.3101500000002195,15.02,0.006
7.27208000000016,14.938,0.006
0.004303000000193791,14.691,0.006
1.87926299999984,14.85,0.006
7.899512999999873,15.04,0.006
1.6287060000000544,14.827,0.006
6.662116000000057,14.862,0.006
8.609505999999872,15.164,0.006
1.3426790000000093,14.769,0.006
2.1273389999998127,14.888,0.006
4.2344690000001375,15.083,0.006
6.13297899999967,14.799,0.006
8.13118899999987,15.075,0.006
0.7878720000000854,14.708,0.006
7.921522000000301,15.047,0.006
0.5777249999999103,14.657,0.006
2.543484999999956,14.94,0.006
4.5654050000000925,14.792,0.006
6.55873499999988,14.851,0.006
8.599295000000247,15.148,0.006
1.141527999999976,14.753,0.006
3.1377280000000205,15.022,0.006
2.384643999999738,14.905,0.006
8.263143999999997,15.094,0.006
3.9441569999999486,15.152,0.006
4.9082169999997385,14.616,0.006
1.5445399999999732,14.8,0.006
0.18733300000001485,14.613,0.006
8.421957999999904,15.122,0.006
9.243276999999887,14.807,0.006
3.539482999999988,15.1,0.006
8.501813000000281,15.159,0.006
9.097245999999842,14.898,0.006
3.7386090000000842,15.133,0.006
6.786779000000111,14.885,0.006
1.4801719999997296,14.81,0.006
2.4028719999998067,14.921,0.006
2.0525949999998603,14.877,0.006
6.976774999999838,14.906,0.006
2.6603680000000978,14.946,0.006
8.703338000000066,15.168,0.006
6.23970100000029,14.811,0.006
5.88907400000009,14.755999999999998,0.006
0.5279470000000241,14.681,0.006
5.462706999999666,14.702,0.006
0.16856000000011306,14.622,0.006
