dia,mag,err
0.2462120000000052,15.61,0.006
0.3052819999999681,15.632,0.006
1.1568319999999428,15.434,0.006
2.264701999999991,15.66,0.006
3.171101999999953,15.496,0.006
0.8458667999999343,15.541,0.006
1.8567167999999392,15.601,0.006999999999999999
2.9656667999999313,15.453,0.006
0.5652915999999939,15.637,0.006
1.4770916000000218,15.503,0.006999999999999999
2.5575316000000314,15.525,0.006
0.12503639999995952,15.572,0.006
0.19113639999996532,15.598,0.006999999999999999
1.2772863999999404,15.433,0.006999999999999999
2.2619363999999846,15.662,0.006
3.0691964000000267,15.462,0.006
0.9423711999999752,15.503,0.006
1.7790211999999386,15.573,0.006
2.764121199999984,15.435,0.006
0.5998559999999853,15.655,0.006
1.3875860000000526,15.463,0.006
2.38547599999998,15.637,0.006999999999999999
0.06475079999999966,15.56,0.006
1.0563008000000176,15.454,0.006
2.0839807999999933,15.649,0.006
3.0485808000000114,15.476,0.006
3.1869308000000136,15.495,0.006
0.7934355999999858,15.595,0.006
0.8136155999999679,15.587,0.006
1.784075599999971,15.576,0.006
2.74222559999996,15.456,0.006
0.4012404000000291,15.655,0.006
0.4756103999999599,15.658,0.006999999999999999
1.4043003999999772,15.478,0.006
2.3991204000000383,15.619000000000002,0.006
0.0761852000000105,15.564,0.006
1.0716752000000285,15.466,0.006
1.287795199999961,15.443,0.006999999999999999
3.0704552000000387,15.477,0.006
0.7406799999999434,15.626,0.006
1.7318700000000176,15.567,0.006
2.7324299999999684,15.473,0.006
2.1994495999999617,15.655,0.006999999999999999
3.085609600000037,15.485,0.006999999999999999
3.152339599999987,15.495,0.006999999999999999
1.7650043999999814,15.572,0.006999999999999999
2.8745944000000065,15.419,0.006
0.5866992000000169,15.638,0.006
1.5786091999999785,15.515,0.006
2.451729200000064,15.583,0.006
0.11813400000006302,15.576,0.006
1.1216640000000182,15.451,0.006
2.123144000000033,15.658,0.006999999999999999
3.1619339999999823,15.496,0.006
3.3248039999999803,15.545,0.006999999999999999
0.7872887999999403,15.594,0.006
1.9540887999999068,15.601,0.006
2.788158800000017,15.451,0.006999999999999999
1.4747235999999355,15.495,0.006
2.453743599999927,15.593,0.006999999999999999
1.1318783999999829,15.456,0.006999999999999999
1.23299840000002,15.445,0.006
2.1292384000000544,15.657,0.006
3.1886484000000115,15.504,0.006999999999999999
1.8919931999999693,15.606,0.006999999999999999
2.8189031999999905,15.435,0.006
0.4790479999999917,15.640999999999998,0.006999999999999999
1.482567999999972,15.495,0.006999999999999999
2.489857999999984,15.569,0.006999999999999999
0.2791027999999796,15.625,0.006999999999999999
1.3143327999999357,15.449000000000002,0.006
0.6361468000000157,15.656,0.006
1.4918567999999466,15.489,0.006999999999999999
2.5506367999999027,15.538,0.006999999999999999
2.9005464000000423,15.429,0.006999999999999999
1.1856360000000141,15.425,0.006999999999999999
2.186396000000028,15.642,0.006999999999999999
0.8556008000000062,15.565,0.008
2.909100799999992,15.45,0.006999999999999999
0.5400455999999334,15.651,0.008
1.5476256000000088,15.502,0.008
2.5764055999999917,15.53,0.006999999999999999
2.144109599999962,15.665,0.006
1.5152879999999564,15.470999999999998,0.006999999999999999
3.1787828000000267,15.483,0.006999999999999999
1.8574575999999696,15.59,0.008
0.918801999999992,15.541,0.006999999999999999
1.963036400000012,15.616,0.006999999999999999
0.6019212000000294,15.657,0.006999999999999999
2.311286000000022,15.646,0.008
1.2759903999999511,15.44,0.006999999999999999
0.8822051999999161,15.546,0.006999999999999999
2.9389952000000084,15.44,0.006
0.5685000000000611,15.66,0.006999999999999999
2.6613299999999964,15.496,0.006999999999999999
0.22865480000003746,15.581,0.008
0.8618595999999576,15.565,0.008
1.6058744000000065,15.513,0.006999999999999999
2.6580243999999897,15.49,0.006999999999999999
2.3287392000000207,15.632,0.008
1.7146187999999536,15.553,0.006999999999999999
2.3779236000000488,15.633,0.006999999999999999
