dia,mag,err
25.98699999999988,13.007,0.006
28.05028999999993,13.058,0.006
29.033189999999905,13.109000000000002,0.006
3.9767959999999007,13.39,0.006
6.989085999999907,12.986,0.006
8.961945999999877,13.004,0.006
9.971495999999867,13.037,0.006
11.009555999999952,13.087,0.006
11.82894599999984,13.134,0.006
12.806335999999853,13.196,0.006
14.886625999999955,13.338,0.006
15.917115999999831,13.418,0.006
16.978515999999882,13.488,0.006
18.98679599999989,13.473,0.006
19.89063599999995,13.407,0.006
23.887205999999857,12.979,0.006
24.94171599999991,12.996,0.006
26.96244599999986,13.029000000000002,0.006
33.974835999999854,13.454,0.006
2.9211619999997964,13.434,0.006
5.947161999999863,12.972,0.006
8.888091999999958,13.015,0.006
10.904621999999948,13.084,0.006
12.913041999999948,13.194,0.006
17.915551999999863,13.524,0.006
19.930291999999934,13.408,0.006
24.88700199999987,12.995,0.006
27.882271999999872,13.064,0.006
10.896857999999943,13.078,0.006
11.839327999999902,13.126,0.006
18.78671799999983,13.485,0.006
20.783377999999853,13.458,0.006
21.729437999999952,13.293,0.006
22.788857999999884,12.995,0.006
23.853387999999875,12.986,0.006
25.678447999999882,13.014,0.006
26.801347999999837,13.03,0.006
27.73413799999991,13.057,0.006
28.787167999999827,13.099,0.006
29.75434799999981,13.147,0.006
30.723147999999924,13.21,0.006
31.70468799999991,13.279000000000002,0.006
32.83230799999989,13.382,0.006
33.70332799999982,13.43,0.006
34.82373799999981,13.504,0.006
1.6947439999998437,13.447,0.006
3.642463999999961,13.457,0.006
4.667553999999825,13.079,0.006
9.73860399999984,13.027,0.006
13.7760439999999,13.241,0.006
14.760663999999965,13.327,0.006
15.668013999999914,13.399,0.006
16.726283999999907,13.477,0.006
17.68014399999987,13.515999999999998,0.006
18.756043999999804,13.482,0.006
19.697213999999974,13.416,0.006
24.564923999999962,12.995,0.006
26.620353999999853,13.013,0.006
33.731913999999904,13.431,0.006
0.5599599999998262,13.523,0.006
0.6601499999998239,13.518,0.006
4.583629999999978,13.130999999999998,0.006
9.590309999999825,13.04,0.006
11.628619999999847,13.13,0.006
14.652229999999927,13.341,0.006
16.54574999999989,13.464,0.006
19.58912999999996,13.424,0.006
22.566789999999862,13.002,0.006
7.540975999999844,13.007,0.006
11.44527599999988,13.112,0.006
17.507195999999983,13.532,0.006
22.46942599999984,13.014,0.006
5.386311999999883,12.993,0.006
25.718363999999763,13.002,0.006
21.652869999999997,13.345999999999998,0.006
28.595689999999752,13.085,0.006
29.639929999999925,13.145,0.006
30.589309999999944,13.208,0.006
32.65755999999997,13.352,0.006
33.57118999999976,13.413,0.006
0.550395999999914,13.513,0.006
3.5134459999997527,13.475,0.006
4.535245999999739,13.132,0.006
5.593395999999807,12.985,0.006
6.591755999999855,12.978,0.006
16.59737599999999,13.459,0.006
21.580375999999934,13.367,0.006
23.530075999999827,12.972,0.006
27.59352599999993,13.046,0.006
30.53775599999977,13.206,0.006
5.398411999999781,12.987,0.006
8.49716199999989,13.01,0.006
10.501831999999695,13.08,0.006
11.493681999999806,13.113,0.006
13.506751999999778,13.236,0.006
21.444071999999775,13.4,0.006
30.538701999999827,13.202,0.006
32.41032199999973,13.328,0.006
34.36600199999998,13.49,0.006
1.3855179999997702,13.486,0.006
3.39051799999988,13.465,0.006
5.455567999999808,12.988,0.006
7.452237999999803,13.009,0.006
9.452407999999828,13.025,0.006
11.387107999999847,13.11,0.006
12.398127999999767,13.162,0.006
15.365967999999791,13.383,0.006
18.493787999999718,13.508,0.006
22.411747999999708,13.032,0.006
25.377297999999836,13.0,0.006
27.41084799999971,13.044,0.006
29.45977799999986,13.133,0.006
31.413017999999923,13.261,0.006
33.4014079999999,13.416,0.006
0.4252039999997948,13.517,0.006
1.4559539999996929,13.473,0.006
3.275463999999729,13.474,0.006
5.2923639999998064,13.007,0.006
11.297733999999894,13.1,0.006
13.277863999999811,13.220999999999998,0.006
16.29064399999983,13.447,0.006
